skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
Angular,Basic,"What does @ViewChild do?","Accesses child component/DOM from parent","Injects service","Defines child route","Projects content",A,"@ViewChild gives access to a child component, directive, or DOM element in the template.",https://angular.io/api/core/ViewChild,https://youtube.com/results?search_query=angular+component+interaction,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to use pipe with parameters?","{{ value | pipeName:param1:param2 }}","{{ value | pipeName(param1, param2) }}","{{ pipeName(value, param1) }}","{{ value | pipeName[param1] }}",A,"Parameters are passed using colon (:) after the pipe name.",https://angular.io/guide/pipes#using-pipes-with-parameters,https://youtube.com/results?search_query=angular+pipes,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is an HTTP interceptor?","Modifies HTTP requests/responses globally","Caches responses","Logs errors","Handles authentication",A,"Interceptors inspect and transform HTTP requests and responses globally.",https://angular.io/guide/http-intercept-requests-and-responses,https://youtube.com/results?search_query=angular+http+interceptor,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Command to build for production?","ng build --prod","ng build --production","ng build -c production","ng build --env=prod",C,"In Angular 12+, use 'ng build --configuration production' or '-c production'.",https://angular.io/cli/build,https://youtube.com/results?search_query=angular+cli,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Default port for ng serve?","3000","4200","8080","8000",B,"ng serve defaults to http://localhost:4200.",https://angular.io/cli/serve,https://youtube.com/results?search_query=angular+cli,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to conditionally apply a class?","[ngClass]=""{ 'active': isActive }""","[class.active]=""isActive""","*ngClass=""active if isActive""","Both A and B",D,"Both ngClass object syntax and [class.active] are valid.",https://angular.io/api/common/NgClass,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is ng-content for?","Injecting service","Projecting content into component","Defining route outlet","Creating dynamic component",B,"ng-content is a placeholder for content projection.",https://angular.io/guide/content-projection,https://youtube.com/results?search_query=angular+content+projection,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to unsubscribe from an observable?","Using async pipe","Calling unsubscribe() in ngOnDestroy","Using takeUntil pattern","All of the above",D,"All are valid: async pipe auto unsubscribes, manual unsubscribe, or takeUntil.",https://angular.io/guide/observables-in-angular,https://youtube.com/results?search_query=angular+observables,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is a resolver in routing?","Prefetches data before route activation","Prevents navigation","Resolves URLs","Resolves data in pipes",A,"A resolver fetches data before the route is activated, ensuring data is ready.",https://angular.io/guide/router#resolve-pre-fetching-component-data,https://youtube.com/results?search_query=angular+routing+resolvers,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which guard property is for CanActivate?","canActivate","guard","auth","protect",A,"canActivate is an array of services implementing CanActivate.",https://angular.io/api/router/CanActivate,https://youtube.com/results?search_query=angular+routing+guards,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is forRoot() used for?","Configuring module with singleton services","Looping through routes","Creating root component","Bootstrapping",A,"forRoot provides singleton services and root-level configuration.",https://angular.io/guide/singleton-services#the-forroot-pattern,https://youtube.com/results?search_query=angular+modules,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to listen to FormControl changes?","Subscribing to valueChanges","Using (ngModelChange)","Using onChange event","Using setter",A,"FormControl has a valueChanges observable that emits on value change.",https://angular.io/guide/reactive-forms#observing-control-changes,https://youtube.com/results?search_query=angular+reactive+forms,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to define a pure pipe?","@Pipe({ name: 'myPipe', pure: true })","@Pipe({ name: 'myPipe', pure: false })","@Pipe({ name: 'myPipe', isPure: true })","@Pipe({ name: 'myPipe', impure: false })",A,"Pipes are pure by default; pure: true is the default.",https://angular.io/guide/pipes-custom#defining-a-custom-pipe,https://youtube.com/results?search_query=angular+pipes,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Optional route parameter syntax?","{ path: 'user/:id?', component: UserComponent }","{ path: 'user/:id', component: UserComponent }","{ path: 'user', component: UserComponent }","{ path: 'user/(id)', component: UserComponent }",A,"Question mark makes parameter optional (though not officially documented, it's common).",https://angular.io/guide/router,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is ViewEncapsulation?","Defines how styles are applied to component and its children","Encapsulates component logic","Hides component from DOM","Encrypts data",A,"ViewEncapsulation determines style scoping (Emulated, ShadowDom, None).",https://angular.io/api/core/ViewEncapsulation,https://youtube.com/results?search_query=angular+components,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to get current route URL?","Router.url","Location.path()","ActivatedRoute.url","window.location",C,"ActivatedRoute.url provides access to current route's URL segments.",https://angular.io/api/router/ActivatedRoute#url,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does Elvis operator (?.) do?","Safely navigates object paths that might be null","Conditionally displays elements","Binds events","Creates pipes",A,"The safe navigation operator prevents errors when accessing properties of null/undefined.",https://angular.io/guide/template-expression-operators#safe-navigation-operator,https://youtube.com/results?search_query=angular+templates,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Command to create a service?","ng generate service <name>","ng create service <name>","ng add service <name>","ng new service <name>",A,"ng generate service (ng g s) creates a new service.",https://angular.io/cli/generate#service,https://youtube.com/results?search_query=angular+cli,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"When is ngDoCheck called?","During every change detection run","On component initialization","On input changes","On component destroy",A,"ngDoCheck is called during every change detection cycle.",https://angular.io/api/core/DoCheck,https://youtube.com/results?search_query=angular+lifecycle+hooks,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which RxJS operator transforms data?","map","filter","tap","subscribe",A,"The map operator transforms emitted values.",https://rxjs.dev/api/operators/map,https://youtube.com/results?search_query=angular+rxjs,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to configure base href?","<base href=""/""> in index.html","baseHref in angular.json","Importing BaseHrefModule","Both A and B",D,"Base href is set in index.html or angular.json.",https://angular.io/guide/deployment#the-base-tag,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Difference between ngIf and hidden?","ngIf removes element from DOM; hidden hides with CSS","They are the same","ngIf works with arrays","hidden works only with observables",A,"*ngIf removes element; hidden toggles visibility, leaving element in DOM.",https://angular.io/api/common/NgIf,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to set default value for @Input?","Assign default in component class","Using @Input() with default","Using default keyword","Cannot set default",A,"You can assign a default value in the component class.",https://angular.io/guide/inputs-outputs,https://youtube.com/results?search_query=angular+component+communication,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is ng-template for?","Defining template not rendered by default","Creating new component","Defining route","Looping items",A,"ng-template defines a template that can be rendered conditionally.",https://angular.io/guide/structural-directives#the-ng-template,https://youtube.com/results?search_query=angular+templates,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"CLI command to add Angular Material?","ng add @angular/material","ng install @angular/material","ng generate material","ng new --material",A,"ng add adds libraries like Angular Material.",https://material.angular.io/guide/getting-started,https://youtube.com/results?search_query=angular+cli,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is a Subject in RxJS?","Observable that can multicast to multiple observers","Type of pipe","Angular service","Lifecycle hook",A,"A Subject is both observable and observer, multicasting to multiple subscribers.",https://rxjs.dev/guide/subject,https://youtube.com/results?search_query=angular+rxjs,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to mark component as standalone?","standalone: true in @Component","Not declaring in module","Using @Standalone","Importing StandaloneModule",A,"Set standalone: true in @Component decorator.",https://angular.io/guide/standalone-components,https://youtube.com/results?search_query=angular+standalone+components,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Purpose of enableProdMode?","Enables production mode, disables dev checks","Enables debugging","Enables strict mode","Enables lazy loading",A,"enableProdMode disables development checks for performance.",https://angular.io/api/core/enableProdMode,https://youtube.com/results?search_query=angular+optimization,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Using service in standalone component?","Inject via constructor, provide if not providedIn root","Declare in providers array","Import service module","All of the above",D,"Standalone components can inject services; provide if needed.",https://angular.io/guide/standalone-components#using-standalone-components-in-applications,https://youtube.com/results?search_query=angular+standalone+components,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does async pipe do?","Handles async operations in templates","Creates observables","Converts promises","Handles HTTP requests",A,"The async pipe subscribes and returns latest value.",https://angular.io/api/common/AsyncPipe,https://youtube.com/results?search_query=angular+pipes,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to pass multiple route parameters?","Using path like 'user/:id/:name'","Using query parameters","Using matrix parameters","All of the above",D,"You can use path, query, or matrix parameters.",https://angular.io/guide/router,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is forwardRef for?","Referencing class not yet defined","Forwarding service reference","Forward reference in routing","Optimizing change detection",A,"forwardRef breaks circular dependencies by referencing a class before it's defined.",https://angular.io/api/core/forwardRef,https://youtube.com/results?search_query=angular+dependency+injection,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Syntax for property binding?","[property]=""expression""","{{property}}","(property)","#property",A,"Square brackets denote property binding.",https://angular.io/guide/property-binding,https://youtube.com/results?search_query=angular+data+binding,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does providedIn: root mean?","Service available app-wide as singleton","Service in root component only","Service in root module only","New instance per component",A,"providedIn: root makes the service a singleton and tree-shakable.",https://angular.io/guide/providers#providedin-and-ngmodules,https://youtube.com/results?search_query=angular+services,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to create custom validator in reactive forms?","Function returning ValidationErrors or null","Using Validators class","Extending AbstractControl","Using directive",A,"Custom validator is a function that takes a control and returns error object or null.",https://angular.io/guide/form-validation#custom-validators,https://youtube.com/results?search_query=angular+forms+validation,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does @HostListener do?","Listens to events on host element","Listens to events in template","Creates custom event","Binds to service",A,"@HostListener listens to DOM events on the host element.",https://angular.io/api/core/HostListener,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to define a default route?","{ path: '', redirectTo: '/home', pathMatch: 'full' }","{ path: 'default', component: Home }","{ path: '**', component: Home }","{ path: '/', component: Home }",A,"Empty path with redirectTo and pathMatch: full defines a default route.",https://angular.io/guide/router#setting-up-redirects,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is pipe method in RxJS?","Chains operators to transform observable streams","Creates new observable","Handles errors","Subscribes",A,"pipe chains multiple operators.",https://rxjs.dev/guide/operators#piping,https://youtube.com/results?search_query=angular+rxjs,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which decorator marks a directive?","@Directive","@Component","@Injectable","@NgModule",A,"@Directive is used for custom directives.",https://angular.io/api/core/Directive,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Role of bootstrap process?","Loads root module and starts app","Compiles components","Initializes services","Sets up routing",A,"Bootstrap loads the root module and creates the root component.",https://angular.io/guide/bootstrapping,https://youtube.com/results?search_query=angular+architecture,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to handle click outside component?","@HostListener('document:click')","(window:click) binding","Global event listener service","All of the above",D,"You can listen to document/window events using @HostListener or event binding.",https://angular.io/guide/event-binding#custom-events-with-eventemitter,https://youtube.com/results?search_query=angular+event+binding,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is ChangeDetectorRef for?","Manually controlling change detection","Detecting changes in services","Creating change detection strategy","Updating view",A,"ChangeDetectorRef allows manual control of change detection.",https://angular.io/api/core/ChangeDetectorRef,https://youtube.com/results?search_query=angular+change+detection,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to pass query parameters to route?","Using queryParams in router.navigate","Appending ?key=value to URL","Using ActivatedRoute.queryParams","All of the above",D,"Query params can be set via router.navigate or URL, accessed via queryParams.",https://angular.io/guide/router#query-parameters-and-fragments,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does ngNonBindable do?","Prevents Angular from compiling/binding inside element","Disables data binding for element","Prevents event binding","Creates non-bindable component",A,"ngNonBindable treats expressions as plain text, preventing binding.",https://angular.io/api/common/NgNonBindable,https://youtube.com/results?search_query=angular+templates,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to test an Angular service?","Injecting using TestBed","Creating instance with new","Using mock service","All of the above",D,"Services can be tested with TestBed or by direct instantiation.",https://angular.io/guide/testing-services,https://youtube.com/results?search_query=angular+testing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is forChild() for?","Configuring feature module with child routes","Creating child module","Importing services","Lazy loading",A,"forChild registers routes relative to parent, used in feature modules.",https://angular.io/guide/router#child-routing-module,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"CLI command to generate a pipe?","ng generate pipe <name>","ng create pipe <name>","ng add pipe <name>","ng new pipe <name>",A,"ng generate pipe (ng g p) creates a new pipe.",https://angular.io/cli/generate#pipe,https://youtube.com/results?search_query=angular+cli,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Role of main.ts?","Bootstraps root module","Defines root component","Configures routing","Sets up interceptors",A,"main.ts bootstraps AppModule.",https://angular.io/guide/bootstrapping,https://youtube.com/results?search_query=angular+architecture,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to prevent form submission if invalid?","Disable submit button with [disabled]=""form.invalid""","Check form.valid in submit method","Use (ngSubmit)=""myForm.valid && onSubmit()""","All of the above",D,"All methods can prevent submission on invalid form.",https://angular.io/guide/forms#show-and-hide-validation-error-messages,https://youtube.com/results?search_query=angular+forms,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is ng-container for?","Grouping element that doesn't add extra DOM element","Container for structural directives","Holds multiple elements","All of the above",D,"ng-container groups elements without adding an extra DOM node.",https://angular.io/guide/structural-directives#grouping-with-ng-container,https://youtube.com/results?search_query=angular+templates,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
